cross_val,kfold,n_trees,accuracy,class_1_recall,class_2_recall,class_3_recall,mean_recall,class_1_precision,class_2_precision,class_3_precision,mean_precision,class_1_F1,class_2_F1,class_3_F1,mean_F1
8,3,20,0.8709677419354839,0.8,0.8,0.9375,0.8458333333333333,0.6666666666666666,0.8,1.0,0.8222222222222223,0.7272727272727272,0.8000000000000002,0.967741935483871,0.8316715542521994
8,4,20,0.8709677419354839,0.7142857142857143,0.875,0.9375,0.8422619047619048,0.8333333333333334,0.7,1.0,0.8444444444444444,0.7692307692307692,0.7777777777777777,0.967741935483871,0.838250160830806
8,5,20,0.8064516129032258,0.5,0.7272727272727273,0.9375,0.7215909090909092,0.3333333333333333,0.8,1.0,0.7111111111111111,0.4,0.761904761904762,0.967741935483871,0.7098822324628777
8,6,20,0.8387096774193549,0.5714285714285714,0.7777777777777778,1.0,0.7830687830687831,0.6666666666666666,0.7,1.0,0.7888888888888889,0.6153846153846153,0.7368421052631577,1.0,0.7840755735492576
8,7,20,0.8709677419354839,0.75,0.75,1.0,0.8333333333333334,0.5,0.9,1.0,0.7999999999999999,0.6,0.8181818181818182,1.0,0.806060606060606
8,8,20,0.8387096774193549,0.6,0.8571428571428571,1.0,0.8190476190476191,1.0,0.6,0.9333333333333333,0.8444444444444444,0.7499999999999999,0.7058823529411764,0.9655172413793104,0.8071331981068289
8,9,20,0.7741935483870968,0.625,0.8,0.8333333333333334,0.7527777777777778,0.8333333333333334,0.4,1.0,0.7444444444444445,0.7142857142857143,0.5333333333333333,0.9090909090909091,0.7189033189033189
8,10,20,0.9032258064516129,0.8,0.8181818181818182,1.0,0.8727272727272727,0.6666666666666666,0.9,1.0,0.8555555555555555,0.7272727272727272,0.8571428571428572,1.0,0.8614718614718614
9,1,20,0.9354838709677419,0.8333333333333334,0.9,1.0,0.9111111111111111,0.8333333333333334,0.9,1.0,0.9111111111111111,0.8333333333333334,0.9,1.0,0.9111111111111111
9,2,20,0.9032258064516129,0.7142857142857143,0.8888888888888888,1.0,0.8677248677248678,0.8333333333333334,0.8,1.0,0.8777777777777778,0.7692307692307692,0.8421052631578948,1.0,0.8704453441295547
9,3,20,0.7741935483870968,0.5,0.6363636363636364,1.0,0.712121212121212,0.5,0.7,0.9333333333333333,0.7111111111111111,0.5,0.6666666666666666,0.9655172413793104,0.710727969348659
9,4,20,0.8064516129032258,0.8,0.7,0.875,0.7916666666666666,0.6666666666666666,0.7,0.9333333333333333,0.7666666666666666,0.7272727272727272,0.7,0.9032258064516129,0.7768328445747801
9,5,20,0.8387096774193549,1.0,0.6923076923076923,0.9333333333333333,0.8752136752136752,0.5,0.9,0.9333333333333333,0.7777777777777777,0.6666666666666666,0.7826086956521738,0.9333333333333333,0.7942028985507245
9,6,20,0.8064516129032258,0.6666666666666666,0.75,0.8823529411764706,0.7663398692810457,0.6666666666666666,0.6,1.0,0.7555555555555555,0.6666666666666666,0.6666666666666665,0.9375,0.7569444444444443
9,7,20,0.8064516129032258,1.0,0.6428571428571429,0.9333333333333333,0.8587301587301587,0.3333333333333333,0.9,0.9333333333333333,0.7222222222222223,0.5,0.75,0.9333333333333333,0.7277777777777779
9,8,20,0.967741935483871,0.8571428571428571,1.0,1.0,0.9523809523809524,1.0,0.9,1.0,0.9666666666666667,0.923076923076923,0.9473684210526316,1.0,0.9568151147098516
