cross_val,kfold,n_trees,accuracy,class_bad_recall,class_good_recall,mean_recall,class_bad_precision,class_good_precision,mean_precision,class_bad_F1,class_good_F1,mean_F1
9,8,1,0.68,0.46875,0.7794117647058824,0.6240808823529411,0.5,0.7571428571428571,0.6285714285714286,0.4838709677419355,0.7681159420289856,0.6259934548854605
9,9,1,0.69,0.4838709677419355,0.782608695652174,0.6332398316970547,0.5,0.7714285714285715,0.6357142857142857,0.4918032786885246,0.7769784172661871,0.6343908479773559
9,10,1,0.64,0.36363636363636365,0.717948717948718,0.5407925407925408,0.26666666666666666,0.8,0.5333333333333333,0.30769230769230765,0.7567567567567569,0.5322245322245323
10,1,1,0.61,0.3448275862068966,0.7183098591549296,0.5315687226809132,0.3333333333333333,0.7285714285714285,0.530952380952381,0.33898305084745767,0.7234042553191489,0.5311936530833032
10,2,1,0.6,0.34375,0.7205882352941176,0.5321691176470589,0.36666666666666664,0.7,0.5333333333333333,0.3548387096774193,0.7101449275362319,0.5324918186068256
10,3,1,0.65,0.41379310344827586,0.7464788732394366,0.5801359883438563,0.4,0.7571428571428571,0.5785714285714285,0.4067796610169491,0.75177304964539,0.5792763553311696
10,4,1,0.59,0.3103448275862069,0.704225352112676,0.5072850898494414,0.3,0.7142857142857143,0.5071428571428571,0.3050847457627119,0.7092198581560283,0.5071523019593701
10,5,1,0.7,0.5,0.7857142857142857,0.6428571428571428,0.5,0.7857142857142857,0.6428571428571428,0.5,0.7857142857142857,0.6428571428571428
10,6,1,0.7,0.5,0.7702702702702703,0.6351351351351351,0.43333333333333335,0.8142857142857143,0.6238095238095238,0.4642857142857143,0.7916666666666666,0.6279761904761905
10,7,1,0.68,0.4642857142857143,0.7638888888888888,0.6140873015873016,0.43333333333333335,0.7857142857142857,0.6095238095238096,0.4482758620689655,0.7746478873239437,0.6114618746964546
10,8,1,0.67,0.4594594594594595,0.7936507936507936,0.6265551265551266,0.5666666666666667,0.7142857142857143,0.6404761904761904,0.5074626865671642,0.7518796992481204,0.6296711929076423
10,9,1,0.79,0.6666666666666666,0.8356164383561644,0.7511415525114156,0.6,0.8714285714285714,0.7357142857142858,0.631578947368421,0.8531468531468531,0.7423629002576371
10,10,1,0.64,0.375,0.7236842105263158,0.549342105263158,0.3,0.7857142857142857,0.5428571428571428,0.33333333333333326,0.7534246575342466,0.54337899543379
1,1,5,0.73,0.5789473684210527,0.7654320987654321,0.6721897335932423,0.36666666666666664,0.8857142857142857,0.6261904761904762,0.44897959183673464,0.8211920529801325,0.6350858224084336
1,2,5,0.74,0.5909090909090909,0.782051282051282,0.6864801864801865,0.43333333333333335,0.8714285714285714,0.6523809523809524,0.5,0.8243243243243245,0.6621621621621623
1,3,5,0.7,0.5,0.7702702702702703,0.6351351351351351,0.43333333333333335,0.8142857142857143,0.6238095238095238,0.4642857142857143,0.7916666666666666,0.6279761904761905
1,4,5,0.69,0.47619047619047616,0.7468354430379747,0.6115129596142255,0.3333333333333333,0.8428571428571429,0.5880952380952381,0.39215686274509803,0.7919463087248322,0.5920515857349651
1,5,5,0.71,0.5217391304347826,0.7662337662337663,0.6439864483342744,0.4,0.8428571428571429,0.6214285714285714,0.4528301886792453,0.8027210884353742,0.6277756385573097
1,6,5,0.66,0.4166666666666667,0.7368421052631579,0.5767543859649122,0.3333333333333333,0.8,0.5666666666666667,0.3703703703703704,0.7671232876712328,0.5687468290208016
1,7,5,0.7,0.5,0.75,0.625,0.3333333333333333,0.8571428571428571,0.5952380952380952,0.4,0.7999999999999999,0.6
1,8,5,0.74,0.5714285714285714,0.8055555555555556,0.6884920634920635,0.5333333333333333,0.8285714285714286,0.680952380952381,0.5517241379310344,0.8169014084507044,0.6843127731908694
1,9,5,0.69,0.4666666666666667,0.7294117647058823,0.5980392156862745,0.23333333333333334,0.8857142857142857,0.5595238095238095,0.31111111111111117,0.7999999999999998,0.5555555555555555
1,10,5,0.71,0.5217391304347826,0.7662337662337663,0.6439864483342744,0.4,0.8428571428571429,0.6214285714285714,0.4528301886792453,0.8027210884353742,0.6277756385573097
2,1,5,0.72,0.5625,0.75,0.65625,0.3,0.9,0.6,0.3913043478260869,0.8181818181818182,0.6047430830039526
2,2,5,0.74,0.6111111111111112,0.7682926829268293,0.6897018970189702,0.36666666666666664,0.9,0.6333333333333333,0.45833333333333326,0.8289473684210527,0.643640350877193
2,3,5,0.67,0.4444444444444444,0.7534246575342466,0.5989345509893456,0.4,0.7857142857142857,0.5928571428571429,0.4210526315789474,0.7692307692307693,0.5951417004048584
2,4,5,0.66,0.4166666666666667,0.7368421052631579,0.5767543859649122,0.3333333333333333,0.8,0.5666666666666667,0.3703703703703704,0.7671232876712328,0.5687468290208016
2,5,5,0.76,0.6363636363636364,0.7948717948717948,0.7156177156177156,0.4666666666666667,0.8857142857142857,0.6761904761904762,0.5384615384615385,0.8378378378378378,0.6881496881496882
2,6,5,0.76,0.6363636363636364,0.7948717948717948,0.7156177156177156,0.4666666666666667,0.8857142857142857,0.6761904761904762,0.5384615384615385,0.8378378378378378,0.6881496881496882
2,7,5,0.73,0.5789473684210527,0.7654320987654321,0.6721897335932423,0.36666666666666664,0.8857142857142857,0.6261904761904762,0.44897959183673464,0.8211920529801325,0.6350858224084336
2,8,5,0.74,0.5909090909090909,0.782051282051282,0.6864801864801865,0.43333333333333335,0.8714285714285714,0.6523809523809524,0.5,0.8243243243243245,0.6621621621621623
2,9,5,0.71,0.5263157894736842,0.7530864197530864,0.6397011046133854,0.3333333333333333,0.8714285714285714,0.6023809523809524,0.4081632653061224,0.8079470198675497,0.608055142586836
2,10,5,0.73,0.5789473684210527,0.7654320987654321,0.6721897335932423,0.36666666666666664,0.8857142857142857,0.6261904761904762,0.44897959183673464,0.8211920529801325,0.6350858224084336
3,1,5,0.74,0.6,0.775,0.6875,0.4,0.8857142857142857,0.6428571428571428,0.48,0.8266666666666667,0.6533333333333333
3,2,5,0.73,0.5882352941176471,0.7590361445783133,0.6736357193479802,0.3333333333333333,0.9,0.6166666666666667,0.42553191489361697,0.8235294117647058,0.6245306633291614
3,3,5,0.72,0.55,0.7625,0.65625,0.36666666666666664,0.8714285714285714,0.6190476190476191,0.43999999999999995,0.8133333333333334,0.6266666666666667
3,4,5,0.68,0.4583333333333333,0.75,0.6041666666666666,0.36666666666666664,0.8142857142857143,0.5904761904761905,0.4074074074074074,0.7808219178082193,0.5941146626078133
3,5,5,0.74,0.5833333333333334,0.7894736842105263,0.6864035087719298,0.4666666666666667,0.8571428571428571,0.6619047619047619,0.5185185185185186,0.8219178082191781,0.6702181633688484
3,6,5,0.73,0.5882352941176471,0.7590361445783133,0.6736357193479802,0.3333333333333333,0.9,0.6166666666666667,0.42553191489361697,0.8235294117647058,0.6245306633291614
3,7,5,0.7,0.5,0.7325581395348837,0.6162790697674418,0.23333333333333334,0.9,0.5666666666666667,0.3181818181818182,0.8076923076923077,0.5629370629370629
3,8,5,0.65,0.4074074074074074,0.7397260273972602,0.5735667174023338,0.36666666666666664,0.7714285714285715,0.569047619047619,0.38596491228070173,0.7552447552447553,0.5706048337627285
3,9,5,0.77,0.6842105263157895,0.7901234567901234,0.7371669915529564,0.43333333333333335,0.9142857142857143,0.6738095238095239,0.5306122448979592,0.847682119205298,0.6891471820516286
3,10,5,0.63,0.37037037037037035,0.726027397260274,0.5481988838153222,0.3333333333333333,0.7571428571428571,0.5452380952380952,0.3508771929824561,0.7412587412587412,0.5460679671205987
4,1,5,0.71,0.5172413793103449,0.7887323943661971,0.652986886838271,0.5,0.8,0.65,0.5084745762711865,0.7943262411347518,0.6514004087029692
4,2,5,0.64,0.39285714285714285,0.7361111111111112,0.564484126984127,0.36666666666666664,0.7571428571428571,0.5619047619047619,0.3793103448275862,0.7464788732394366,0.5628946090335114
4,3,5,0.69,0.47058823529411764,0.7349397590361446,0.6027639971651311,0.26666666666666666,0.8714285714285714,0.569047619047619,0.3404255319148936,0.7973856209150327,0.5689055764149632
4,4,5,0.79,0.6956521739130435,0.8181818181818182,0.7569169960474309,0.5333333333333333,0.9,0.7166666666666667,0.6037735849056605,0.8571428571428572,0.7304582210242588
4,5,5,0.73,0.5555555555555556,0.7945205479452054,0.6750380517503805,0.5,0.8285714285714286,0.6642857142857144,0.5263157894736842,0.8111888111888111,0.6687523003312477
4,6,5,0.7,0.5,0.7702702702702703,0.6351351351351351,0.43333333333333335,0.8142857142857143,0.6238095238095238,0.4642857142857143,0.7916666666666666,0.6279761904761905
4,7,5,0.74,0.6,0.775,0.6875,0.4,0.8857142857142857,0.6428571428571428,0.48,0.8266666666666667,0.6533333333333333
4,8,5,0.8,0.7083333333333334,0.8289473684210527,0.7686403508771931,0.5666666666666667,0.9,0.7333333333333334,0.6296296296296297,0.8630136986301371,0.7463216641298833
4,9,5,0.74,0.6111111111111112,0.7682926829268293,0.6897018970189702,0.36666666666666664,0.9,0.6333333333333333,0.45833333333333326,0.8289473684210527,0.643640350877193
4,10,5,0.7,0.5,0.7439024390243902,0.6219512195121951,0.3,0.8714285714285714,0.5857142857142857,0.37499999999999994,0.8026315789473685,0.5888157894736842
5,1,5,0.73,0.6,0.7529411764705882,0.6764705882352942,0.3,0.9142857142857143,0.6071428571428571,0.4,0.8258064516129033,0.6129032258064517
5,2,5,0.7,0.5,0.7564102564102564,0.6282051282051282,0.36666666666666664,0.8428571428571429,0.6047619047619047,0.423076923076923,0.7972972972972971,0.6101871101871101
5,3,5,0.72,0.5454545454545454,0.7692307692307693,0.6573426573426573,0.4,0.8571428571428571,0.6285714285714286,0.4615384615384615,0.8108108108108107,0.6361746361746361
5,4,5,0.71,0.5294117647058824,0.7469879518072289,0.6381998582565556,0.3,0.8857142857142857,0.5928571428571429,0.3829787234042553,0.8104575163398692,0.5967181198720622
5,5,5,0.68,0.4583333333333333,0.75,0.6041666666666666,0.36666666666666664,0.8142857142857143,0.5904761904761905,0.4074074074074074,0.7808219178082193,0.5941146626078133
5,6,5,0.73,0.5882352941176471,0.7590361445783133,0.6736357193479802,0.3333333333333333,0.9,0.6166666666666667,0.42553191489361697,0.8235294117647058,0.6245306633291614
5,7,5,0.66,0.4,0.725,0.5625,0.26666666666666666,0.8285714285714286,0.5476190476190477,0.32,0.7733333333333333,0.5466666666666666
5,8,5,0.68,0.46153846153846156,0.7567567567567568,0.6091476091476091,0.4,0.8,0.6000000000000001,0.42857142857142855,0.7777777777777778,0.6031746031746031
5,9,5,0.72,0.55,0.7625,0.65625,0.36666666666666664,0.8714285714285714,0.6190476190476191,0.43999999999999995,0.8133333333333334,0.6266666666666667
5,10,5,0.69,0.48,0.76,0.62,0.4,0.8142857142857143,0.6071428571428572,0.4363636363636364,0.7862068965517242,0.6112852664576802
6,1,5,0.71,0.52,0.7733333333333333,0.6466666666666667,0.43333333333333335,0.8285714285714286,0.6309523809523809,0.4727272727272728,0.7999999999999999,0.6363636363636364
6,2,5,0.78,0.6666666666666666,0.8157894736842105,0.7412280701754386,0.5333333333333333,0.8857142857142857,0.7095238095238094,0.5925925925925926,0.8493150684931505,0.7209538305428715
6,3,5,0.73,0.5882352941176471,0.7590361445783133,0.6736357193479802,0.3333333333333333,0.9,0.6166666666666667,0.42553191489361697,0.8235294117647058,0.6245306633291614
6,4,5,0.69,0.48,0.76,0.62,0.4,0.8142857142857143,0.6071428571428572,0.4363636363636364,0.7862068965517242,0.6112852664576802
6,5,5,0.64,0.38461538461538464,0.7297297297297297,0.5571725571725572,0.3333333333333333,0.7714285714285715,0.5523809523809524,0.3571428571428571,0.75,0.5535714285714286
6,6,5,0.71,0.5172413793103449,0.7887323943661971,0.652986886838271,0.5,0.8,0.65,0.5084745762711865,0.7943262411347518,0.6514004087029692
6,7,5,0.66,0.4090909090909091,0.7307692307692307,0.5699300699300699,0.3,0.8142857142857143,0.5571428571428572,0.34615384615384615,0.7702702702702704,0.5582120582120582
6,8,5,0.64,0.375,0.7236842105263158,0.549342105263158,0.3,0.7857142857142857,0.5428571428571428,0.33333333333333326,0.7534246575342466,0.54337899543379
6,9,5,0.63,0.36,0.72,0.54,0.3,0.7714285714285715,0.5357142857142857,0.3272727272727273,0.7448275862068965,0.5360501567398119
6,10,5,0.7,0.5,0.75,0.625,0.3333333333333333,0.8571428571428571,0.5952380952380952,0.4,0.7999999999999999,0.6
7,1,5,0.73,0.5789473684210527,0.7654320987654321,0.6721897335932423,0.36666666666666664,0.8857142857142857,0.6261904761904762,0.44897959183673464,0.8211920529801325,0.6350858224084336
7,2,5,0.68,0.45,0.7375,0.59375,0.3,0.8428571428571429,0.5714285714285714,0.36000000000000004,0.7866666666666667,0.5733333333333334
7,3,5,0.76,0.6153846153846154,0.8108108108108109,0.7130977130977132,0.5333333333333333,0.8571428571428571,0.6952380952380952,0.5714285714285715,0.8333333333333334,0.7023809523809524
7,4,5,0.76,0.6666666666666666,0.7804878048780488,0.7235772357723578,0.4,0.9142857142857143,0.6571428571428571,0.5,0.8421052631578947,0.6710526315789473
7,5,5,0.7,0.5,0.75,0.625,0.3333333333333333,0.8571428571428571,0.5952380952380952,0.4,0.7999999999999999,0.6
7,6,5,0.67,0.43478260869565216,0.7402597402597403,0.5875211744776963,0.3333333333333333,0.8142857142857143,0.5738095238095238,0.3773584905660377,0.7755102040816325,0.5764343473238351
7,7,5,0.67,0.42857142857142855,0.7341772151898734,0.581374321880651,0.3,0.8285714285714286,0.5642857142857143,0.3529411764705882,0.778523489932886,0.5657323332017371
7,8,5,0.75,0.5862068965517241,0.8169014084507042,0.7015541525012141,0.5666666666666667,0.8285714285714286,0.6976190476190476,0.576271186440678,0.822695035460993,0.6994831109508355
7,9,5,0.75,0.6,0.8,0.7,0.5,0.8571428571428571,0.6785714285714286,0.5454545454545454,0.8275862068965518,0.6865203761755486
7,10,5,0.75,0.6,0.8,0.7,0.5,0.8571428571428571,0.6785714285714286,0.5454545454545454,0.8275862068965518,0.6865203761755486
8,1,5,0.64,0.4,0.7428571428571429,0.5714285714285714,0.4,0.7428571428571429,0.5714285714285714,0.4000000000000001,0.7428571428571429,0.5714285714285715
8,2,5,0.71,0.5217391304347826,0.7662337662337663,0.6439864483342744,0.4,0.8428571428571429,0.6214285714285714,0.4528301886792453,0.8027210884353742,0.6277756385573097
8,3,5,0.75,0.6190476190476191,0.7848101265822784,0.7019288728149488,0.43333333333333335,0.8857142857142857,0.6595238095238095,0.5098039215686274,0.8322147651006712,0.6710093433346493
8,4,5,0.72,0.5454545454545454,0.7692307692307693,0.6573426573426573,0.4,0.8571428571428571,0.6285714285714286,0.4615384615384615,0.8108108108108107,0.6361746361746361
8,5,5,0.77,0.6206896551724138,0.8309859154929577,0.7258377853326858,0.6,0.8428571428571429,0.7214285714285714,0.6101694915254238,0.8368794326241136,0.7235244620747687
8,6,5,0.73,0.5789473684210527,0.7654320987654321,0.6721897335932423,0.36666666666666664,0.8857142857142857,0.6261904761904762,0.44897959183673464,0.8211920529801325,0.6350858224084336
8,7,5,0.71,0.5238095238095238,0.759493670886076,0.6416515973477999,0.36666666666666664,0.8571428571428571,0.6119047619047618,0.4313725490196078,0.8053691275167785,0.6183708382681932
8,8,5,0.72,0.55,0.7625,0.65625,0.36666666666666664,0.8714285714285714,0.6190476190476191,0.43999999999999995,0.8133333333333334,0.6266666666666667
8,9,5,0.68,0.4642857142857143,0.7638888888888888,0.6140873015873016,0.43333333333333335,0.7857142857142857,0.6095238095238096,0.4482758620689655,0.7746478873239437,0.6114618746964546
8,10,5,0.69,0.48148148148148145,0.7671232876712328,0.6243023845763571,0.43333333333333335,0.8,0.6166666666666667,0.456140350877193,0.7832167832167832,0.6196785670469881
9,1,5,0.72,0.5384615384615384,0.7837837837837838,0.661122661122661,0.4666666666666667,0.8285714285714286,0.6476190476190476,0.5,0.8055555555555555,0.6527777777777777
9,2,5,0.66,0.4166666666666667,0.7368421052631579,0.5767543859649122,0.3333333333333333,0.8,0.5666666666666667,0.3703703703703704,0.7671232876712328,0.5687468290208016
9,3,5,0.71,0.52,0.7733333333333333,0.6466666666666667,0.43333333333333335,0.8285714285714286,0.6309523809523809,0.4727272727272728,0.7999999999999999,0.6363636363636364
9,4,5,0.74,0.5833333333333334,0.7894736842105263,0.6864035087719298,0.4666666666666667,0.8571428571428571,0.6619047619047619,0.5185185185185186,0.8219178082191781,0.6702181633688484
9,5,5,0.74,0.5909090909090909,0.782051282051282,0.6864801864801865,0.43333333333333335,0.8714285714285714,0.6523809523809524,0.5,0.8243243243243245,0.6621621621621623
9,6,5,0.73,0.5714285714285714,0.7721518987341772,0.6717902350813743,0.4,0.8714285714285714,0.6357142857142857,0.47058823529411764,0.8187919463087248,0.6446900908014213
9,7,5,0.72,0.5454545454545454,0.7692307692307693,0.6573426573426573,0.4,0.8571428571428571,0.6285714285714286,0.4615384615384615,0.8108108108108107,0.6361746361746361
9,8,5,0.66,0.4166666666666667,0.7368421052631579,0.5767543859649122,0.3333333333333333,0.8,0.5666666666666667,0.3703703703703704,0.7671232876712328,0.5687468290208016
9,9,5,0.64,0.375,0.7236842105263158,0.549342105263158,0.3,0.7857142857142857,0.5428571428571428,0.33333333333333326,0.7534246575342466,0.54337899543379
9,10,5,0.7,0.5,0.75,0.625,0.3333333333333333,0.8571428571428571,0.5952380952380952,0.4,0.7999999999999999,0.6
10,1,5,0.74,0.625,0.7619047619047619,0.6934523809523809,0.3333333333333333,0.9142857142857143,0.6238095238095238,0.43478260869565216,0.8311688311688312,0.6329757199322417
10,2,5,0.79,0.7647058823529411,0.7951807228915663,0.7799433026222538,0.43333333333333335,0.9428571428571428,0.6880952380952381,0.5531914893617021,0.8627450980392157,0.707968293700459
10,3,5,0.74,0.6,0.775,0.6875,0.4,0.8857142857142857,0.6428571428571428,0.48,0.8266666666666667,0.6533333333333333
10,4,5,0.73,0.5652173913043478,0.7792207792207793,0.6722190852625636,0.43333333333333335,0.8571428571428571,0.6452380952380952,0.49056603773584906,0.8163265306122449,0.6534462841740469
10,5,5,0.71,0.5238095238095238,0.759493670886076,0.6416515973477999,0.36666666666666664,0.8571428571428571,0.6119047619047618,0.4313725490196078,0.8053691275167785,0.6183708382681932
10,6,5,0.74,0.6111111111111112,0.7682926829268293,0.6897018970189702,0.36666666666666664,0.9,0.6333333333333333,0.45833333333333326,0.8289473684210527,0.643640350877193
10,7,5,0.71,0.52,0.7733333333333333,0.6466666666666667,0.43333333333333335,0.8285714285714286,0.6309523809523809,0.4727272727272728,0.7999999999999999,0.6363636363636364
10,8,5,0.69,0.47368421052631576,0.7407407407407407,0.6072124756335282,0.3,0.8571428571428571,0.5785714285714285,0.3673469387755102,0.794701986754967,0.5810244627652386
10,9,5,0.73,0.56,0.7866666666666666,0.6733333333333333,0.4666666666666667,0.8428571428571429,0.6547619047619048,0.509090909090909,0.8137931034482757,0.6614420062695924
10,10,5,0.73,0.5652173913043478,0.7792207792207793,0.6722190852625636,0.43333333333333335,0.8571428571428571,0.6452380952380952,0.49056603773584906,0.8163265306122449,0.6534462841740469
1,1,10,0.77,0.64,0.8133333333333334,0.7266666666666667,0.5333333333333333,0.8714285714285714,0.7023809523809523,0.5818181818181818,0.8413793103448276,0.7115987460815048
1,2,10,0.78,0.6428571428571429,0.8333333333333334,0.7380952380952381,0.6,0.8571428571428571,0.7285714285714285,0.6206896551724138,0.8450704225352113,0.7328800388538126
1,3,10,0.63,0.34782608695652173,0.7142857142857143,0.531055900621118,0.26666666666666666,0.7857142857142857,0.5261904761904762,0.30188679245283023,0.7482993197278911,0.5250930560903606
1,4,10,0.66,0.4230769230769231,0.7432432432432432,0.5831600831600832,0.36666666666666664,0.7857142857142857,0.5761904761904761,0.3928571428571428,0.7638888888888888,0.5783730158730158
1,5,10,0.74,0.6111111111111112,0.7682926829268293,0.6897018970189702,0.36666666666666664,0.9,0.6333333333333333,0.45833333333333326,0.8289473684210527,0.643640350877193
1,6,10,0.66,0.4230769230769231,0.7432432432432432,0.5831600831600832,0.36666666666666664,0.7857142857142857,0.5761904761904761,0.3928571428571428,0.7638888888888888,0.5783730158730158
1,7,10,0.75,0.631578947368421,0.7777777777777778,0.7046783625730995,0.4,0.9,0.65,0.4897959183673469,0.8344370860927153,0.662116502230031
1,8,10,0.72,0.55,0.7625,0.65625,0.36666666666666664,0.8714285714285714,0.6190476190476191,0.43999999999999995,0.8133333333333334,0.6266666666666667
1,9,10,0.71,0.5238095238095238,0.759493670886076,0.6416515973477999,0.36666666666666664,0.8571428571428571,0.6119047619047618,0.4313725490196078,0.8053691275167785,0.6183708382681932
1,10,10,0.72,0.5384615384615384,0.7837837837837838,0.661122661122661,0.4666666666666667,0.8285714285714286,0.6476190476190476,0.5,0.8055555555555555,0.6527777777777777
2,1,10,0.75,0.6086956521739131,0.7922077922077922,0.7004517221908526,0.4666666666666667,0.8714285714285714,0.6690476190476191,0.5283018867924527,0.8299319727891157,0.6791169297907842
2,2,10,0.71,0.5185185185185185,0.7808219178082192,0.6496702181633689,0.4666666666666667,0.8142857142857143,0.6404761904761904,0.4912280701754386,0.7972027972027972,0.6442154336891179
2,3,10,0.72,0.55,0.7625,0.65625,0.36666666666666664,0.8714285714285714,0.6190476190476191,0.43999999999999995,0.8133333333333334,0.6266666666666667
2,4,10,0.71,0.5238095238095238,0.759493670886076,0.6416515973477999,0.36666666666666664,0.8571428571428571,0.6119047619047618,0.4313725490196078,0.8053691275167785,0.6183708382681932
2,5,10,0.67,0.44,0.7466666666666667,0.5933333333333334,0.36666666666666664,0.8,0.5833333333333334,0.4,0.7724137931034483,0.5862068965517242
2,6,10,0.73,0.5555555555555556,0.7945205479452054,0.6750380517503805,0.5,0.8285714285714286,0.6642857142857144,0.5263157894736842,0.8111888111888111,0.6687523003312477
2,7,10,0.75,0.5925925925925926,0.8082191780821918,0.7004058853373922,0.5333333333333333,0.8428571428571429,0.6880952380952381,0.5614035087719299,0.8251748251748252,0.6932891669733776
2,8,10,0.73,0.6,0.7529411764705882,0.6764705882352942,0.3,0.9142857142857143,0.6071428571428571,0.4,0.8258064516129033,0.6129032258064517
2,9,10,0.72,0.5384615384615384,0.7837837837837838,0.661122661122661,0.4666666666666667,0.8285714285714286,0.6476190476190476,0.5,0.8055555555555555,0.6527777777777777
2,10,10,0.75,0.631578947368421,0.7777777777777778,0.7046783625730995,0.4,0.9,0.65,0.4897959183673469,0.8344370860927153,0.662116502230031
3,1,10,0.73,0.5652173913043478,0.7792207792207793,0.6722190852625636,0.43333333333333335,0.8571428571428571,0.6452380952380952,0.49056603773584906,0.8163265306122449,0.6534462841740469
3,2,10,0.7,0.5,0.7631578947368421,0.631578947368421,0.4,0.8285714285714286,0.6142857142857143,0.4444444444444445,0.7945205479452055,0.619482496194825
3,3,10,0.74,0.6111111111111112,0.7682926829268293,0.6897018970189702,0.36666666666666664,0.9,0.6333333333333333,0.45833333333333326,0.8289473684210527,0.643640350877193
3,4,10,0.68,0.46153846153846156,0.7567567567567568,0.6091476091476091,0.4,0.8,0.6000000000000001,0.42857142857142855,0.7777777777777778,0.6031746031746031
3,5,10,0.68,0.46153846153846156,0.7567567567567568,0.6091476091476091,0.4,0.8,0.6000000000000001,0.42857142857142855,0.7777777777777778,0.6031746031746031
3,6,10,0.75,0.6923076923076923,0.7586206896551724,0.7254641909814323,0.3,0.9428571428571428,0.6214285714285714,0.41860465116279066,0.8407643312101911,0.629684491186491
3,7,10,0.75,0.631578947368421,0.7777777777777778,0.7046783625730995,0.4,0.9,0.65,0.4897959183673469,0.8344370860927153,0.662116502230031
3,8,10,0.71,0.5217391304347826,0.7662337662337663,0.6439864483342744,0.4,0.8428571428571429,0.6214285714285714,0.4528301886792453,0.8027210884353742,0.6277756385573097
3,9,10,0.74,0.5625,0.8235294117647058,0.6930147058823529,0.6,0.8,0.7,0.5806451612903225,0.8115942028985507,0.6961196820944366
3,10,10,0.71,0.5217391304347826,0.7662337662337663,0.6439864483342744,0.4,0.8428571428571429,0.6214285714285714,0.4528301886792453,0.8027210884353742,0.6277756385573097
4,1,10,0.7,0.5,0.7702702702702703,0.6351351351351351,0.43333333333333335,0.8142857142857143,0.6238095238095238,0.4642857142857143,0.7916666666666666,0.6279761904761905
4,2,10,0.7,0.5,0.7564102564102564,0.6282051282051282,0.36666666666666664,0.8428571428571429,0.6047619047619047,0.423076923076923,0.7972972972972971,0.6101871101871101
4,3,10,0.71,0.5263157894736842,0.7530864197530864,0.6397011046133854,0.3333333333333333,0.8714285714285714,0.6023809523809524,0.4081632653061224,0.8079470198675497,0.608055142586836
4,4,10,0.8,0.7083333333333334,0.8289473684210527,0.7686403508771931,0.5666666666666667,0.9,0.7333333333333334,0.6296296296296297,0.8630136986301371,0.7463216641298833
4,5,10,0.72,0.5357142857142857,0.7916666666666666,0.6636904761904762,0.5,0.8142857142857143,0.6571428571428571,0.5172413793103449,0.8028169014084506,0.6600291403593977
4,6,10,0.81,0.7894736842105263,0.8148148148148148,0.8021442495126705,0.5,0.9428571428571428,0.7214285714285714,0.6122448979591837,0.8741721854304636,0.7432085416948236
4,7,10,0.65,0.3684210526315789,0.7160493827160493,0.5422352176738141,0.23333333333333334,0.8285714285714286,0.530952380952381,0.2857142857142857,0.7682119205298013,0.5269631031220434
4,8,10,0.77,0.6206896551724138,0.8309859154929577,0.7258377853326858,0.6,0.8428571428571429,0.7214285714285714,0.6101694915254238,0.8368794326241136,0.7235244620747687
4,9,10,0.69,0.48,0.76,0.62,0.4,0.8142857142857143,0.6071428571428572,0.4363636363636364,0.7862068965517242,0.6112852664576802
4,10,10,0.72,0.5555555555555556,0.7560975609756098,0.6558265582655827,0.3333333333333333,0.8857142857142857,0.6095238095238095,0.4166666666666667,0.8157894736842105,0.6162280701754386
5,1,10,0.81,0.72,0.84,0.78,0.6,0.9,0.75,0.6545454545454547,0.8689655172413793,0.761755485893417
5,2,10,0.73,0.5652173913043478,0.7792207792207793,0.6722190852625636,0.43333333333333335,0.8571428571428571,0.6452380952380952,0.49056603773584906,0.8163265306122449,0.6534462841740469
5,3,10,0.79,0.7142857142857143,0.810126582278481,0.7622061482820977,0.5,0.9142857142857143,0.7071428571428571,0.588235294117647,0.8590604026845637,0.7236478484011053
5,4,10,0.72,0.55,0.7625,0.65625,0.36666666666666664,0.8714285714285714,0.6190476190476191,0.43999999999999995,0.8133333333333334,0.6266666666666667
5,5,10,0.7,0.5,0.7702702702702703,0.6351351351351351,0.43333333333333335,0.8142857142857143,0.6238095238095238,0.4642857142857143,0.7916666666666666,0.6279761904761905
5,6,10,0.74,0.5909090909090909,0.782051282051282,0.6864801864801865,0.43333333333333335,0.8714285714285714,0.6523809523809524,0.5,0.8243243243243245,0.6621621621621623
5,7,10,0.65,0.4,0.7333333333333333,0.5666666666666667,0.3333333333333333,0.7857142857142857,0.5595238095238095,0.3636363636363636,0.7586206896551724,0.561128526645768
5,8,10,0.74,0.6,0.775,0.6875,0.4,0.8857142857142857,0.6428571428571428,0.48,0.8266666666666667,0.6533333333333333
5,9,10,0.73,0.5714285714285714,0.7721518987341772,0.6717902350813743,0.4,0.8714285714285714,0.6357142857142857,0.47058823529411764,0.8187919463087248,0.6446900908014213
5,10,10,0.72,0.55,0.7625,0.65625,0.36666666666666664,0.8714285714285714,0.6190476190476191,0.43999999999999995,0.8133333333333334,0.6266666666666667
6,1,10,0.77,0.6206896551724138,0.8309859154929577,0.7258377853326858,0.6,0.8428571428571429,0.7214285714285714,0.6101694915254238,0.8368794326241136,0.7235244620747687
6,2,10,0.66,0.42857142857142855,0.75,0.5892857142857143,0.4,0.7714285714285715,0.5857142857142857,0.4137931034482759,0.7605633802816902,0.5871782418649831
6,3,10,0.72,0.5416666666666666,0.7763157894736842,0.6589912280701754,0.43333333333333335,0.8428571428571429,0.638095238095238,0.4814814814814815,0.8082191780821917,0.6448503297818367
